symbol,name,exchange,asset_class,status,tradable,fractionable,shortable,marginable,easy_to_borrow
XNCR,"Xencor, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
XOMA,XOMA Royalty Corporation Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
XP,XP Inc. Class A Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
XPEL,"XPEL, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
XRAY,DENTSPLY SIRONA Inc. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
XRX,Xerox Holdings Corporation Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
XT,iShares Trust iShares Future Exponential Technologies ETF,NASDAQ,us_equity,active,True,True,True,True,True
YORW,York Water Company (The) Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
Z,"Zillow Group, Inc. Class C Capital Stock",NASDAQ,us_equity,active,True,True,True,True,True
ZBIO,"Zenas BioPharma, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
ZBRA,Zebra Technologies Corporation Class A Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
ZD,"Ziff Davis, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
ZEUS,"Olympic Steel, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
ZG,"Zillow Group, Inc. Class A Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
ZION,Zions Bancorporation N.A. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
ZLAB,Zai Lab Limited American Depositary Shares,NASDAQ,us_equity,active,True,True,True,True,True
ZM,"Zoom Communications, Inc. Class A Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
ZNTL,"Zentalis Pharmaceuticals, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
ZS,"Zscaler, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
ZUMZ,Zumiez Inc. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
ZVRA,"Zevra Therapeutics, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
ZYME,Zymeworks Inc. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
A,Agilent Technologies Inc.,NYSE,us_equity,active,True,True,True,True,True
AA,Alcoa Corporation,NYSE,us_equity,active,True,True,True,True,True
AAMI,Acadian Asset Management Inc.,NYSE,us_equity,active,True,True,True,True,True
AAP,ADVANCE AUTO PARTS INC,NYSE,us_equity,active,True,True,True,True,True
AAT,"AMERICAN ASSETS TRUST, INC.",NYSE,us_equity,active,True,True,True,True,True
ABBV,ABBVIE INC.,NYSE,us_equity,active,True,True,True,True,True
ABCB,Ameris Bancorp,NYSE,us_equity,active,True,True,True,True,True
ABEV,AMBEV S.A.,NYSE,us_equity,active,True,True,True,True,True
ABG,"Asbury Automotive Group, Inc.",NYSE,us_equity,active,True,True,True,True,True
ABM,"ABM Industries, Inc.",NYSE,us_equity,active,True,True,True,True,True
ABT,Abbott Laboratories,NYSE,us_equity,active,True,True,True,True,True
ACA,"Arcosa, Inc. Common Stock",NYSE,us_equity,active,True,True,True,True,True
ACCO,Acco Brands Corporation,NYSE,us_equity,active,True,True,True,True,True
ACEL,"Accel Entertainment, Inc.",NYSE,us_equity,active,True,True,True,True,True
ACHR,Archer Aviation Inc.,NYSE,us_equity,active,True,True,True,True,True
ACI,"Albertsons Companies, Inc.",NYSE,us_equity,active,True,True,True,True,True
ACM,Aecom,NYSE,us_equity,active,True,True,True,True,True
ACN,Accenture PLC,NYSE,us_equity,active,True,True,True,True,True
ACP,abrdn Income Credit Strategies Fund,NYSE,us_equity,active,True,True,True,True,True
ACRE,Ares Commercial Real Estate Corporation,NYSE,us_equity,active,True,True,True,True,True
ACVA,ACV Auctions Inc.,NYSE,us_equity,active,True,True,True,True,True
AD,"Array Digital Infrastructure, Inc.",NYSE,us_equity,active,True,True,True,True,True
ADC,Agree Realty Corporation,NYSE,us_equity,active,True,True,True,True,True
ADCT,ADC Therapeutics SA,NYSE,us_equity,active,True,True,True,True,True
ADM,Archer Daniels Midland Company,NYSE,us_equity,active,True,True,True,True,True
ADNT,Adient plc Ordinary Shares,NYSE,us_equity,active,True,True,True,True,True
ADT,ADT Inc.,NYSE,us_equity,active,True,True,True,True,True
AEE,Ameren Corporation,NYSE,us_equity,active,True,True,True,True,True
AEG,Aegon Ltd.,NYSE,us_equity,active,True,True,True,True,True
AEM,Agnico Eagle Mines Ltd.,NYSE,us_equity,active,True,True,True,True,True
AEO,American Eagle Outfitters,NYSE,us_equity,active,True,True,True,True,True
AER,Aercap Holdings N.V.,NYSE,us_equity,active,True,True,True,True,True
AES,AES Corporation,NYSE,us_equity,active,True,True,True,True,True
AESI,Atlas Energy Solutions Inc.,NYSE,us_equity,active,True,True,True,True,True
AFG,"American Financial Group, Inc.",NYSE,us_equity,active,True,True,True,True,True
AFL,Aflac Inc.,NYSE,us_equity,active,True,True,True,True,True
AG,FIRST MAJESTIC SILVER CORP,NYSE,us_equity,active,True,True,True,True,True
AGCO,AGCO Corporation,NYSE,us_equity,active,True,True,True,True,True
AGI,Alamos Gold Inc. Class A Common Shares,NYSE,us_equity,active,True,True,True,True,True
AGM,Federal Agricultural Mortgage Corporation,NYSE,us_equity,active,True,True,True,True,True
AGO,"Assured Guaranty, LTD",NYSE,us_equity,active,True,True,True,True,True
AGRO,ADECOAGRO S.A.,NYSE,us_equity,active,True,True,True,True,True
AGX,"Argan, Inc",NYSE,us_equity,active,True,True,True,True,True
AHH,"Armada Hoffler Properties, Inc.",NYSE,us_equity,active,True,True,True,True,True
AHR,"American Healthcare REIT, Inc.",NYSE,us_equity,active,True,True,True,True,True
AHT,"Ashford Hospitality Trust, Inc.",NYSE,us_equity,active,True,True,True,True,True
AI,"C3.ai, Inc.",NYSE,us_equity,active,True,True,True,True,True
AIG,"American International Group, Inc.",NYSE,us_equity,active,True,True,True,True,True
AIN,Albany International Corp Class A,NYSE,us_equity,active,True,True,True,True,True
AIR,AAR Corp.,NYSE,us_equity,active,True,True,True,True,True
AIT,"Applied Industrial Technologies, Inc.",NYSE,us_equity,active,True,True,True,True,True
AIV,Apartment Investment and Management Company,NYSE,us_equity,active,True,True,True,True,True
AIZ,"Assurant, Inc.",NYSE,us_equity,active,True,True,True,True,True
AJG,Arthur J. Gallagher & Co.,NYSE,us_equity,active,True,True,True,True,True
AKR,Acadia Realty Trust,NYSE,us_equity,active,True,True,True,True,True
AL,Air Lease Corporation,NYSE,us_equity,active,True,True,True,True,True
ALB,Albemarle Corporation,NYSE,us_equity,active,True,True,True,True,True
ALC,Alcon Inc. Ordinary Shares,NYSE,us_equity,active,True,True,True,True,True
ALE,"ALLETE, Inc.",NYSE,us_equity,active,True,True,True,True,True
ALEX,"Alexander & Baldwin, Inc.",NYSE,us_equity,active,True,True,True,True,True
ALG,"Alamo Group, Inc.",NYSE,us_equity,active,True,True,True,True,True
ALIT,"Alight, Inc.",NYSE,us_equity,active,True,True,True,True,True
ALK,"Alaska Air Group, Inc.",NYSE,us_equity,active,True,True,True,True,True
ALL,The Allstate Corporation,NYSE,us_equity,active,True,True,True,True,True
ALLE,Allegion Public Limited Company,NYSE,us_equity,active,True,True,True,True,True
ALLY,Ally Financial Inc.,NYSE,us_equity,active,True,True,True,True,True
ALSN,"ALLISON TRANSMISSION HOLDINGS, INC.",NYSE,us_equity,active,True,True,True,True,True
ALTG,Alta Equipment Group Inc.,NYSE,us_equity,active,True,True,True,True,True
ALV,"Autoliv, Inc.",NYSE,us_equity,active,True,True,True,True,True
ALX,Alexander's Inc.,NYSE,us_equity,active,True,True,True,True,True
AM,Antero Midstream Corporation Common Stock,NYSE,us_equity,active,True,True,True,True,True
AMBC,"Ambac Financial Group, Inc.",NYSE,us_equity,active,True,True,True,True,True
AMBP,Ardagh Metal Packaging S.A.,NYSE,us_equity,active,True,True,True,True,True
AMC,"AMC ENTERTAINMENT HOLDINGS, INC.",NYSE,us_equity,active,True,True,True,True,True
AMCR,Amcor plc Ordinary Shares,NYSE,us_equity,active,True,True,True,True,True
AME,"Ametek, Inc.",NYSE,us_equity,active,True,True,True,True,True
AMG,Affiliated Managers Group,NYSE,us_equity,active,True,True,True,True,True
AMH,AMERICAN HOMES 4 RENT,NYSE,us_equity,active,True,True,True,True,True
AMN,AMN Healthcare Services,NYSE,us_equity,active,True,True,True,True,True
AMP,"Ameriprise Financial, Inc.",NYSE,us_equity,active,True,True,True,True,True
AMPX,"Amprius Technologies, Inc.",NYSE,us_equity,active,True,True,True,True,True
AMR,"Alpha Metallurgical Resources, Inc.",NYSE,us_equity,active,True,True,True,True,True
AMRC,"Ameresco, Inc.",NYSE,us_equity,active,True,True,True,True,True
AMT,American Tower Corporation,NYSE,us_equity,active,True,True,True,True,True
AMTB,Amerant Bancorp Inc.,NYSE,us_equity,active,True,True,True,True,True
AMTM,"Amentum Holdings, Inc.",NYSE,us_equity,active,True,True,True,True,True
AMWL,American Well Corporation,NYSE,us_equity,active,True,True,True,True,True
AMX,America Movil S.A.B de C.V American Depositary Shares (each representing the right to receive twenty (20) Series B Shares),NYSE,us_equity,active,True,True,True,True,True
AN,"AutoNation, Inc.",NYSE,us_equity,active,True,True,True,True,True
ANET,Arista Networks,NYSE,us_equity,active,True,True,True,True,True
ANF,Abercrombie & Fitch Co.,NYSE,us_equity,active,True,True,True,True,True
AOD,abrdn Total Dynamic Dividend Fund,NYSE,us_equity,active,True,True,True,True,True
AON,Aon plc Class A,NYSE,us_equity,active,True,True,True,True,True
AORT,"Artivion, Inc.",NYSE,us_equity,active,True,True,True,True,True
AOS,A.O. Smith Corporation,NYSE,us_equity,active,True,True,True,True,True
APAM,ARTISAN PARTNERS ASSET MANAGEMENT INC.,NYSE,us_equity,active,True,True,True,True,True
APD,"Air Products & Chemicals, Inc.",NYSE,us_equity,active,True,True,True,True,True
APG,APi Group Corporation,NYSE,us_equity,active,True,True,True,True,True
APH,Amphenol Corporation,NYSE,us_equity,active,True,True,True,True,True
APLE,"Apple Hospitality REIT, Inc.",NYSE,us_equity,active,True,True,True,True,True
APO,"Apollo Global Management, Inc.",NYSE,us_equity,active,True,True,True,True,True
APTV,Aptiv PLC,NYSE,us_equity,active,True,True,True,True,True
AQN,Algonquin Power & Utilities Corp,NYSE,us_equity,active,True,True,True,True,True
AR,ANTERO RESOURCES CORPORATION,NYSE,us_equity,active,True,True,True,True,True
ARCO,ARCOS DORADOS HOLDINGS INC.,NYSE,us_equity,active,True,True,True,True,True
ARDT,"Ardent Health, Inc.",NYSE,us_equity,active,True,True,True,True,True
ARE,"Alexandria Real Estate Equities, Inc.",NYSE,us_equity,active,True,True,True,True,True
ARES,Ares Management Corporation Class A Common Stock,NYSE,us_equity,active,True,True,True,True,True
ARI,"APOLLO COMMERCIAL REAL ESTATE FINANCE, INC.",NYSE,us_equity,active,True,True,True,True,True
ARLO,"Arlo Technologies, Inc.",NYSE,us_equity,active,True,True,True,True,True
ARMK,ARAMARK,NYSE,us_equity,active,True,True,True,True,True
AROC,Archrock Inc,NYSE,us_equity,active,True,True,True,True,True
ARR,"ARMOUR Residential REIT, Inc.",NYSE,us_equity,active,True,True,True,True,True
ARW,"Arrow Electronics, Inc.",NYSE,us_equity,active,True,True,True,True,True
AS,"Amer Sports, Inc.",NYSE,us_equity,active,True,True,True,True,True
ASA,ASA GOLD AND PRECIOUS METALS LIMITED,NYSE,us_equity,active,True,True,True,True,True
ASAN,"Asana, Inc. Class A Common Stock",NYSE,us_equity,active,True,True,True,True,True
ASB,Associated Banc-Corp,NYSE,us_equity,active,True,True,True,True,True
ASC,ARDMORE SHIPPING CORPORATION,NYSE,us_equity,active,True,True,True,True,True
ASGN,ASGN Incorporated,NYSE,us_equity,active,True,True,True,True,True
ASH,Ashland Inc.,NYSE,us_equity,active,True,True,True,True,True
ASIX,AdvanSix Inc.,NYSE,us_equity,active,True,True,True,True,True
ASPN,"Aspen Aerogels, Inc.",NYSE,us_equity,active,True,True,True,True,True
ASR,"Grupo Aeroportuario del Sureste, S.A. de C.V. American Depositary Shares",NYSE,us_equity,active,True,True,True,True,True
ASX,"ASE Technology Holding Co., Ltd.",NYSE,us_equity,active,True,True,True,True,True
ATEN,A10 NETWORKS INC,NYSE,us_equity,active,True,True,True,True,True
ATGE,Adtalem Global Education Inc. Common Shares,NYSE,us_equity,active,True,True,True,True,True
ATHM,"Autohome Inc. American Depositary Shares, each representing four Class A Ordinary Shares",NYSE,us_equity,active,True,True,True,True,True
ATI,ATI Inc.,NYSE,us_equity,active,True,True,True,True,True
ATKR,Atkore Inc.,NYSE,us_equity,active,True,True,True,True,True
ATMU,Atmus Filtration Technologies Inc.,NYSE,us_equity,active,True,True,True,True,True
ATO,Atmos Energy Corporation,NYSE,us_equity,active,True,True,True,True,True
ATR,"AptarGroup, Inc.",NYSE,us_equity,active,True,True,True,True,True
ATS,ATS Corporation,NYSE,us_equity,active,True,True,True,True,True
ATUS,"Altice USA, Inc. Class A Common Stock",NYSE,us_equity,active,True,True,True,True,True
AU,AngloGold Ashanti plc,NYSE,us_equity,active,True,True,True,True,True
AUB,Atlantic Union Bankshares Corporation,NYSE,us_equity,active,True,True,True,True,True
AUNA,Auna S.A.,NYSE,us_equity,active,True,True,True,True,True
AVA,Avista Corporation,NYSE,us_equity,active,True,True,True,True,True
AVB,"AvalonBay Communities, Inc.",NYSE,us_equity,active,True,True,True,True,True
AVD,American Vanguard Corporation,NYSE,us_equity,active,True,True,True,True,True
AVNS,"Avanos Medical, Inc.",NYSE,us_equity,active,True,True,True,True,True
AVNT,Avient Corporation,NYSE,us_equity,active,True,True,True,True,True
AVTR,"Avantor, Inc.",NYSE,us_equity,active,True,True,True,True,True
AVY,Avery Dennison Corp.,NYSE,us_equity,active,True,True,True,True,True
AWI,"Armstrong World Industries, Inc.",NYSE,us_equity,active,True,True,True,True,True
AWK,"American Water Works Company, Inc",NYSE,us_equity,active,True,True,True,True,True
AWR,American States Water Company,NYSE,us_equity,active,True,True,True,True,True
AX,"Axos Financial, Inc. Common Stock",NYSE,us_equity,active,True,True,True,True,True
AXIA,AXIA Energia American Depositary Shares (Each representing one Common Share),NYSE,us_equity,active,True,True,True,True,True
AXIA.PR,AXIA Energia American Depositary Shares (Each representing one Preferred Share),NYSE,us_equity,active,True,True,True,True,True
AXL,"American Axle & Manufacturing Holdings, Inc.",NYSE,us_equity,active,True,True,True,True,True
AXP,American Express Company,NYSE,us_equity,active,True,True,True,True,True
AXS,Axis Capital Holders Limited,NYSE,us_equity,active,True,True,True,True,True
AXTA,Axalta Coating Systems Ltd.,NYSE,us_equity,active,True,True,True,True,True
AYI,Acuity Inc.,NYSE,us_equity,active,True,True,True,True,True
AZO,"AutoZone, Inc.",NYSE,us_equity,active,True,True,True,True,True
AZZ,AZZ Inc.,NYSE,us_equity,active,True,True,True,True,True
B,Barrick Mining Corporation,NYSE,us_equity,active,True,True,True,True,True
BA,Boeing Company,NYSE,us_equity,active,True,True,True,True,True
BABA,"Alibaba Group Holding Limited American Depositary Shares, each represents eight Ordinary Shares",NYSE,us_equity,active,True,True,True,True,True
BAC,Bank of America Corporation,NYSE,us_equity,active,True,True,True,True,True
BAH,Booz Allen Hamilton Holding Corporation,NYSE,us_equity,active,True,True,True,True,True
BALL,Ball Corporation,NYSE,us_equity,active,True,True,True,True,True
BAM,Brookfield Asset Management Ltd.,NYSE,us_equity,active,True,True,True,True,True
BANC,"Banc of California, Inc.",NYSE,us_equity,active,True,True,True,True,True
BAP,Credicorp LTD,NYSE,us_equity,active,True,True,True,True,True
BAX,Baxter International Inc.,NYSE,us_equity,active,True,True,True,True,True
BB,BlackBerry Limited,NYSE,us_equity,active,True,True,True,True,True
BBAI,"BigBear.ai Holdings, Inc.",NYSE,us_equity,active,True,True,True,True,True
BBAR,Banco BBVA Argentina S.A.,NYSE,us_equity,active,True,True,True,True,True
BBBY,"Bed Bath & Beyond, Inc.",NYSE,us_equity,active,True,True,True,True,True
BBD,Banco Bradesco S.A. American Depositary Shares (Each representing one Preferred Shares),NYSE,us_equity,active,True,True,True,True,True
BBDC,"Barings BDC, Inc.",NYSE,us_equity,active,True,True,True,True,True
BBN,BlackRock Taxable Municipal Bond Trust,NYSE,us_equity,active,True,True,True,True,True
BBT,Beacon Financial Corporation,NYSE,us_equity,active,True,True,True,True,True
BBVA,"Banco Bilbao Vizcaya Argentaria, S.A.",NYSE,us_equity,active,True,True,True,True,True
BBW,"Build-A-Bear Workshop, Inc.",NYSE,us_equity,active,True,True,True,True,True
BBWI,"Bath & Body Works, Inc.",NYSE,us_equity,active,True,True,True,True,True
BBY,"Best Buy Company, Inc.",NYSE,us_equity,active,True,True,True,True,True
BC,Brunswick Corporation,NYSE,us_equity,active,True,True,True,True,True
BCC,Boise Cascade Company,NYSE,us_equity,active,True,True,True,True,True
BCE,"BCE, Inc.",NYSE,us_equity,active,True,True,True,True,True
BCH,Banco de ChileAmerican Depositary Shares (Each representing 200 shares of Common Stock),NYSE,us_equity,active,True,True,True,True,True
BCO,The Brink's Company,NYSE,us_equity,active,True,True,True,True,True
BCS,Barclays PLC,NYSE,us_equity,active,True,True,True,True,True
BCSF,"Bain Capital Specialty Finance, Inc.",NYSE,us_equity,active,True,True,True,True,True
BDC,Belden Inc.,NYSE,us_equity,active,True,True,True,True,True
BDN,Brandywine Realty Trust,NYSE,us_equity,active,True,True,True,True,True
BDX,"Becton, Dickinson and Co.",NYSE,us_equity,active,True,True,True,True,True
BE,Bloom Energy Corporation,NYSE,us_equity,active,True,True,True,True,True
BEKE,KE Holdings Inc. American Depositary Shares (each representing three Class A Ordinary Shares),NYSE,us_equity,active,True,True,True,True,True
BEN,"Franklin Resources, Inc.",NYSE,us_equity,active,True,True,True,True,True
BEP,Brookfield Renewable Partners L.P.,NYSE,us_equity,active,True,True,True,True,True
BEPC,Brookfield Renewable Corporation Class A Exchangeable Subordinate Voting Shares,NYSE,us_equity,active,True,True,True,True,True
BF.A,Brown-Forman Corporation Class A,NYSE,us_equity,active,True,True,True,True,True
